wrm255_11.gif	0.50045	0.82034	0.76299	0.62742	0.87816	1.42885	0.93826	0.68582	
wrm255_19.gif	0.81156	1.00812	0.91912	0.82757	0.96762	1.21092	0.88658	0.84258	
wrm255_8.gif	0.81333	0.61054	0.72814	0.75433	1.06710	1.01819	1.12023	0.93451	
wrm255_9.gif	0.79536	0.70306	0.91722	0.93912	0.92471	1.22278	0.92054	0.88973	
wrm255_airplaneGray.bmp	0.70020	0.66649	0.73865	0.79890	0.81398	1.51172	0.79851	0.81586	
wrm255_baboon.BMP	0.75569	0.63648	0.71378	0.79559	0.74308	1.51454	0.87718	0.75145	
wrm255_bank.BMP	0.90690	0.63852	0.79953	1.03702	0.73952	1.13985	0.84345	0.85430	
wrm255_barbara.png	0.63109	1.07057	0.81664	0.80774	0.92802	1.24458	0.93850	0.87975	
wrm255_boat.BMP	0.64468	0.75255	0.63418	0.73189	0.79863	1.39106	0.84685	0.87171	
wrm255_boat.png	0.64106	0.80018	0.70569	0.75447	0.73773	1.36931	0.82869	0.83009	
wrm255_brain.BMP	0.94332	0.53376	0.69477	0.80455	0.69336	0.76668	0.92278	0.82715	
wrm255_bridge.tiff	0.71464	0.71140	0.67180	0.83745	0.88857	1.31129	0.88880	0.94772	
wrm255_cman.BMP	0.80034	0.75189	0.72410	0.76105	0.64249	1.54298	0.73284	0.77093	
wrm255_couple.bmp	0.71049	0.67891	0.74923	0.81364	0.82963	1.27353	0.82108	0.79364	
wrm255_crowd.BMP	1.02030	0.78082	0.79932	0.89456	0.94787	1.37882	0.69379	0.90503	
wrm255_face.BMP	0.78185	0.88153	0.89805	0.78373	0.72761	1.41884	0.77873	0.76674	
wrm255_Fig0222(c)(crowd).tif	0.54553	0.82413	0.72769	0.75640	0.80160	1.41259	0.96598	1.01191	
wrm255_fingerprint.png	0.69048	0.72296	0.77240	0.70238	0.69321	1.48401	0.90063	0.87139	
wrm255_flinstones.png	0.56477	0.79815	0.57230	0.65473	0.54128	1.37517	0.82667	0.61555	
wrm255_flowr.BMP	0.61680	0.36731	0.62798	0.68680	0.54711	1.05798	0.82537	0.62551	
wrm255_girl512.BMP	0.88443	0.73169	0.85258	0.67198	0.63489	1.34812	0.82756	0.98289	
wrm255_hat.BMP	0.58725	0.79476	0.71732	0.72637	0.75604	1.41267	0.99343	0.71784	
wrm255_house.png	0.86946	0.87589	0.75075	0.84800	0.94677	1.41491	0.88974	0.78582	
wrm255_lake.tiff	0.80187	0.65929	0.77263	0.87046	0.73594	1.37883	0.73962	0.90139	
wrm255_lax.tiff	0.77343	0.82887	0.77900	0.85405	0.74478	1.27817	0.89936	0.87110	
wrm255_lena512.bmp	0.85062	0.84454	0.80865	0.75770	0.81102	1.32529	0.73635	0.73102	
wrm255_loco.BMP	0.45455	0.82368	0.59327	0.73793	0.69501	1.46506	0.75048	0.82744	
wrm255_man.tiff	0.72015	0.69883	0.75193	0.82025	0.71033	1.41049	0.81370	0.92818	
wrm255_martha.BMP	0.85028	0.84578	0.68729	0.69943	0.63819	1.44202	0.77262	0.90034	
wrm255_milkdrop.tiff	0.75082	0.62120	0.75306	0.75052	0.85380	1.26571	1.01725	0.72357	
wrm255_more_data_0.jpg	0.31985	0.27674	0.14432	0.27711	0.29726	0.54915	0.11973	0.11195	
wrm255_more_data_1.jpg	0.05707	0.19386	0.08423	0.17864	0.29631	0.51185	0.23434	0.29209	
wrm255_more_data_100.jpg	0.30742	0.16222	-0.00564	0.14627	0.02844	0.52722	0.38012	0.15177	
wrm255_more_data_2.jpg	0.19301	0.05272	0.09490	0.33370	0.19436	0.38844	0.29953	0.36640	
wrm255_more_data_98.jpg	0.02823	0.20430	0.16981	0.14708	0.15845	0.72503	0.33108	0.23301	
wrm255_more_data_99.jpg	0.34810	0.27005	0.21986	0.07299	0.05577	0.56171	0.28186	0.32746	
wrm255_peppers.bmp	0.73927	0.85894	0.75953	0.79083	0.71390	1.16961	0.82030	0.72013	
wrm255_reagan.BMP	0.65388	0.75982	0.80554	0.70727	0.67299	1.39157	0.92895	0.75135	
wrm255_woman1.tiff	0.66135	0.69766	0.77637	0.75610	0.75665	1.37602	0.82426	0.89015	
wrm255_woman2.tiff	0.80974	0.76318	0.63888	0.68454	0.73977	1.35790	0.73341	0.88371	
