wrm101_11.gif	-1.44456	0.82987	0.78111	-1.30589	-1.06366	1.41252	-1.00594	0.67849	
wrm101_19.gif	-1.16141	1.01624	0.93836	-1.13234	-0.99957	1.19393	-1.08373	0.83493	
wrm101_8.gif	-1.18242	0.61900	0.74858	-1.22957	-0.92407	1.00107	-0.87433	0.92669	
wrm101_9.gif	-1.17920	0.71182	0.93772	-1.02264	-1.04565	1.20643	-1.05237	0.88120	
wrm101_airplaneGray.bmp	-1.29648	0.67499	0.75924	-1.18561	-1.17769	1.49442	-1.19654	0.80777	
wrm101_baboon.BMP	-1.23922	0.64422	0.73439	-1.18819	-1.24706	1.49729	-1.11678	0.74383	
wrm101_bank.BMP	-1.07057	0.64637	0.82032	-0.92896	-1.23289	1.12321	-1.13133	0.84654	
wrm101_barbara.png	-1.36520	1.07936	0.83641	-1.17576	-1.06368	1.22791	-1.05673	0.87155	
wrm101_boat.BMP	-1.35126	0.76097	0.65458	-1.25216	-1.19274	1.37383	-1.14794	0.86389	
wrm101_boat.png	-1.35389	0.80876	0.72567	-1.23033	-1.25295	1.35276	-1.16598	0.82335	
wrm101_brain.BMP	-0.88531	0.54095	0.71276	-1.01465	-1.13078	0.75205	-0.90264	0.82161	
wrm101_bridge.tiff	-1.26854	0.72044	0.69217	-1.13410	-1.08867	1.29559	-1.09364	0.94061	
wrm101_cman.BMP	-1.19266	0.76040	0.74456	-1.22019	-1.34594	1.52561	-1.25871	0.76305	
wrm101_couple.bmp	-1.28242	0.68753	0.77080	-1.16764	-1.15909	1.25578	-1.17127	0.78658	
wrm101_crowd.BMP	-0.97133	0.78955	0.81952	-1.08598	-1.03754	1.36315	-1.29461	0.89629	
wrm101_face.BMP	-1.21401	0.88993	0.91846	-1.20027	-1.26378	1.40166	-1.21600	0.75894	
wrm101_Fig0222(c)(crowd).tif	-1.43459	0.83140	0.74803	-1.21506	-1.17493	1.39532	-1.01626	1.00248	
wrm101_fingerprint.png	-1.30471	0.73108	0.79300	-1.28108	-1.29785	1.46689	-1.09350	0.86377	
wrm101_flinstones.png	-1.24042	0.79777	0.57559	-1.14734	-1.26399	1.35557	-0.98320	0.60766	
wrm101_flowr.BMP	-0.93522	0.37620	0.64496	-0.85210	-1.00014	1.04144	-0.72356	0.62193	
wrm101_girl512.BMP	-1.04179	0.73494	0.87100	-1.24029	-1.28410	1.33313	-1.09463	0.97968	
wrm101_hat.BMP	-1.38779	0.80227	0.73694	-1.23604	-1.21556	1.39587	-0.97926	0.70988	
wrm101_house.png	-1.12649	0.88430	0.77116	-1.13605	-1.04460	1.39769	-1.10505	0.77800	
wrm101_lake.tiff	-1.19237	0.66837	0.79379	-1.11346	-1.25476	1.36140	-1.25462	0.89467	
wrm101_lax.tiff	-1.21718	0.83742	0.79943	-1.12490	-1.24095	1.26194	-1.09048	0.86309	
wrm101_lena512.bmp	-1.14397	0.85271	0.82915	-1.22510	-1.17966	1.30844	-1.25720	0.72368	
wrm101_loco.BMP	-1.26325	0.83341	0.61265	-0.96775	-1.01833	1.44798	-0.95995	0.82116	
wrm101_man.tiff	-1.27823	0.70761	0.77201	-1.16755	-1.28478	1.39348	-1.18477	0.92044	
wrm101_martha.BMP	-1.13446	0.85489	0.70676	-1.27402	-1.34263	1.42573	-1.21157	0.89238	
wrm101_milkdrop.tiff	-1.24285	0.63026	0.77221	-1.23042	-1.13600	1.24840	-0.97518	0.71547	
wrm101_more_data_0.jpg	-0.33507	0.27621	0.15345	-0.36719	-0.35257	0.54683	-0.53315	0.11309	
wrm101_more_data_1.jpg	-0.57572	0.19017	0.10011	-0.44970	-0.33850	0.51038	-0.38939	0.28522	
wrm101_more_data_100.jpg	-0.42616	0.16372	0.01617	-0.57839	-0.70669	0.52585	-0.35618	0.14041	
wrm101_more_data_2.jpg	-0.48289	0.05726	0.11755	-0.33484	-0.48331	0.37486	-0.37545	0.35859	
wrm101_more_data_98.jpg	-0.63600	0.20796	0.18413	-0.50767	-0.50712	0.71253	-0.33411	0.22074	
wrm101_more_data_99.jpg	-0.27985	0.27081	0.22945	-0.55359	-0.57299	0.56832	-0.34228	0.32637	
wrm101_peppers.bmp	-1.25447	0.86782	0.77945	-1.19228	-1.27671	1.15370	-1.17265	0.71289	
wrm101_reagan.BMP	-1.34167	0.76806	0.82621	-1.27659	-1.31859	1.37421	-1.06484	0.74366	
wrm101_woman1.tiff	-1.31791	0.70589	0.79622	-1.21031	-1.21776	1.35778	-1.15209	0.88198	
wrm101_woman2.tiff	-1.17623	0.77133	0.65905	-1.28988	-1.24178	1.34060	-1.25116	0.87666	
