0.081451416015625	0.3157501220703125	-0.15373992919921875
-0.18192672729492188	0.05156707763671875	-0.41473388671875
-0.02573394775390625	0.20775604248046875	-0.2600440979003906
0.3414192199707031	0.5763587951660156	0.106414794921875
0.13106155395507812	0.3666191101074219	-0.10555267333984375
-0.5843238830566406	-0.3486824035644531	-0.8165931701660156
0.3424568176269531	0.57513427734375	0.10601043701171875
0.11169815063476562	0.3474998474121094	-0.12488937377929688
-0.10166168212890625	0.13376998901367188	-0.335479736328125
-0.04380035400390625	0.191192626953125	-0.2783546447753906
-0.24270248413085938	-0.008220672607421875	-0.47473907470703125
-0.16363906860351562	0.07056427001953125	-0.39806365966796875
-0.12783432006835938	0.10754776000976562	-0.3631935119628906
0.044071197509765625	0.27677154541015625	-0.19009780883789062
0.10697555541992188	0.33980560302734375	-0.1275177001953125
0.26920318603515625	0.504913330078125	0.03252410888671875
-0.3559684753417969	-0.12026596069335938	-0.5904426574707031
-0.26581573486328125	-0.029972076416015625	-0.5006256103515625
-0.19510650634765625	0.038883209228515625	-0.4293670654296875
0.06375885009765625	0.2973213195800781	-0.171539306640625
-0.23543930053710938	0.00142669677734375	-0.4679603576660156
2.3651123046875E-4	0.2345123291015625	-0.23395919799804688
-0.18826675415039062	0.04634857177734375	-0.4216575622558594
-0.3147010803222656	-0.07856369018554688	-0.5479316711425781
-0.115264892578125	0.12106704711914062	-0.3512535095214844
-0.4613151550292969	-0.22610855102539062	-0.6943626403808594
-0.5669136047363281	-0.3315467834472656	-0.8007087707519531
0.2767524719238281	0.5112800598144531	0.04148101806640625
0.23995208740234375	0.47327423095703125	0.005718231201171875
0.19087982177734375	0.4244804382324219	-0.044891357421875
0.009807586669921875	0.24732208251953125	-0.2243499755859375
0.01358795166015625	0.2454071044921875	-0.21932220458984375
0.06936264038085938	0.3045845031738281	-0.16710662841796875
0.21353530883789062	0.44724273681640625	-0.020336151123046875
0.6930809020996094	0.9263954162597656	0.4575233459472656
-0.10140228271484375	0.13277435302734375	-0.3365211486816406
-0.11552810668945312	0.11902999877929688	-0.34865570068359375
-0.38234710693359375	-0.14660263061523438	-0.6168556213378906
-0.7419548034667969	-0.5055732727050781	-0.9737014770507812
0.04151153564453125	0.27455902099609375	-0.1957244873046875

